src,dst,weight
65,534,0.8360258340835571
65,288,0.8342047333717346
65,479,0.8270697593688965
65,314,0.7962107062339783
66,440,0.9046904444694519
66,311,0.8894584774971008
66,558,0.8846768736839294
66,456,0.8846768736839294
66,163,0.8789154887199402
66,250,0.8788135051727295
66,254,0.874112606048584
66,589,0.8738021850585938
66,513,0.8729428648948669
66,534,0.8708362579345703
66,243,0.8700165152549744
66,240,0.8700165152549744
66,70,0.8700164556503296
66,75,0.8349307775497437
66,188,0.8269597887992859
66,241,0.8598364591598511
66,242,0.8700165152549744
66,306,0.8459089994430542
66,566,0.866356611251831
66,567,0.8490234017372131
67,123,0.8212634325027466
67,253,0.8173624873161316
67,261,0.7943785786628723
67,415,0.7885748744010925
67,466,0.7879061102867126
67,381,0.7871675491333008
67,296,0.7868996858596802
67,515,0.7795764803886414
67,476,0.7793701887130737
67,269,0.7786815762519836
68,376,0.9145954251289368
68,383,0.8321620225906372
68,437,0.8303056955337524
68,239,0.8288189172744751
68,247,0.8274151086807251
68,243,0.825716495513916
68,240,0.825716495513916
68,242,0.825716495513916
68,70,0.8257158994674683
68,414,0.8240012526512146
68,534,0.8186715245246887
68,554,0.817868709564209
69,571,0.9435741305351257
69,499,0.939919650554657
69,316,0.9324526190757751
69,497,0.9088067412376404
69,100,0.9069137573242188
69,171,0.903145968914032
69,570,0.902941882610321
69,371,0.8974828720092773
69,442,0.8918750286102295
69,501,0.8907191157341003
69,368,0.8906382322311401
69,82,0.8891825675964355
69,290,0.8522226810455322
69,485,0.8784656524658203
69,520,0.8866395950317383
70,70,1.0
70,243,1.0
70,240,1.0
70,479,0.8913962244987488
70,456,0.8726351857185364
70,558,0.8726351857185364
70,534,0.8701898455619812
70,463,0.8689602017402649
70,376,0.8687765002250671
70,247,0.8670341968536377
70,239,0.8656904697418213
70,75,0.8209820985794067
70,188,0.8564881682395935
70,241,0.8613247871398926
70,242,1.0
70,288,0.8511092662811279
70,295,0.7417901754379272
70,370,0.8217917680740356
70,414,0.8546866774559021
70,513,0.8612388968467712
70,532,0.816899836063385
70,567,0.8486617207527161
70,580,0.7822882533073425
71,469,0.8963755965232849
71,155,0.884587824344635
71,323,0.8753213286399841
71,503,0.8692848086357117
71,244,0.8647637367248535
71,256,0.8640775084495544
71,292,0.8600325584411621
71,333,0.8584555983543396
71,307,0.8584555983543396
71,493,0.8544525504112244
71,407,0.8531198501586914
71,491,0.8509852290153503
71,181,0.8229783773422241
71,319,0.8413515686988831
71,322,0.8501409888267517
71,355,0.8160235285758972
71,454,0.7591461539268494
71,544,0.8082956075668335
72,128,0.9200500249862671
72,570,0.904123842716217
72,481,0.9006386399269104
72,389,0.8981625437736511
72,501,0.8977122902870178
72,126,0.8899932503700256
72,196,0.8881787657737732
72,258,0.8855823278427124
72,520,0.8813027739524841
72,482,0.8799249529838562
72,492,0.8783475160598755
72,571,0.8775120973587036
72,157,0.8491516709327698
72,159,0.83793705701828
72,345,0.856025218963623
72,357,0.8094654679298401
72,433,0.8401090502738953
73,74,1.0
73,375,0.954737663269043
73,372,0.9273988008499146
73,286,0.8973132371902466
73,137,0.874663770198822
73,140,0.8726515769958496
73,136,0.8713949918746948
73,149,0.8693310618400574
73,139,0.8686402440071106
73,213,0.7923350930213928
73,217,0.8577331304550171
74,74,1.0
74,375,0.954737663269043
74,372,0.9273988008499146
74,286,0.8973132371902466
74,137,0.874663770198822
74,140,0.8726515769958496
74,136,0.8713949918746948
74,149,0.8693310618400574
74,139,0.8686402440071106
74,213,0.7923350930213928
74,217,0.8577331304550171
75,463,0.9015278816223145
75,210,0.8729442358016968
75,563,0.8711861371994019
75,239,0.8631525039672852
75,534,0.8614135384559631
75,431,0.8475592732429504
75,247,0.8472543954849243
75,188,0.83892822265625
75,513,0.8279386758804321
75,539,0.8159225583076477
76,518,0.8984377384185791
76,553,0.8879167437553406
76,449,0.8784114718437195
76,127,0.8783751726150513
76,225,0.8758695125579834
76,374,0.8758695125579834
76,442,0.8752478361129761
76,459,0.8726747035980225
76,93,0.8725490570068359
76,572,0.8709461092948914
76,217,0.8479011654853821
76,347,0.8625240921974182
76,516,0.8634623289108276
77,560,0.8775176405906677
77,249,0.875630259513855
77,588,0.8651179671287537
77,364,0.8535183072090149
77,114,0.8530749678611755
77,116,0.8459122180938721
77,523,0.8425064086914062
77,337,0.8322640061378479
77,113,0.8197264075279236
77,388,0.8164043426513672
78,571,0.86489337682724
78,481,0.8570787310600281
78,492,0.8556272983551025
78,389,0.8548810482025146
78,476,0.8524171113967896
78,82,0.8513659238815308
78,518,0.8489258885383606
78,497,0.8478358387947083
78,501,0.8476999402046204
78,371,0.8473525047302246
78,111,0.8312273025512695
78,535,0.7697609663009644
79,129,0.8910367488861084
79,526,0.8770298361778259
79,415,0.8587517142295837
79,430,0.8554605841636658
79,310,0.8542190194129944
79,269,0.8526076078414917
79,294,0.8524222373962402
79,315,0.850111722946167
79,475,0.8494555950164795
79,150,0.8479987382888794
79,219,0.8448574542999268
80,80,1.0
80,289,0.9388994574546814
80,221,0.9304761290550232
80,424,0.9289478659629822
80,166,0.9031496047973633
80,493,0.9006565809249878
80,497,0.8887827396392822
80,498,0.8869227170944214
80,147,0.8777896165847778
80,236,0.8755336403846741
80,426,1.0
81,221,0.9349918961524963
81,289,0.9203115701675415
81,144,0.9066530466079712
81,434,0.905348002910614
81,104,0.895021378993988
81,235,0.8906545042991638
81,166,0.8889824151992798
81,236,0.8869345188140869
81,233,0.8817307949066162
81,98,0.8793651461601257
81,424,0.8788349032402039
81,406,0.8780583739280701
81,327,0.8268756866455078
81,517,0.876864492893219
81,575,0.7712742686271667
82,509,0.9585863947868347
82,518,0.9477393627166748
82,501,0.9403605461120605
82,171,0.9354516267776489
82,500,0.9338685274124146
82,170,0.93214350938797
82,296,0.9318171143531799
82,269,0.9317219853401184
82,477,0.9316805601119995
82,570,0.9307562708854675
82,117,0.9291879534721375
82,84,0.9178898334503174
82,112,0.9054364562034607
82,161,0.8692786693572998
82,172,0.8747725486755371
82,177,0.8832422494888306
82,182,0.8896133303642273
82,196,0.9205977916717529
82,200,0.9208602905273438
82,201,0.8796529173851013
82,258,0.8589772582054138
82,261,0.8189052939414978
82,268,0.9051178097724915
82,270,0.9129505157470703
82,282,0.8811277747154236
82,291,0.8115696907043457
82,293,0.8826055526733398
82,324,0.8885701894760132
82,325,0.8788944482803345
82,329,0.92710280418396
82,346,0.913273811340332
82,350,0.9020943641662598
82,371,0.9270134568214417
82,381,0.8948889970779419
82,389,0.8915093541145325
82,395,0.90638667345047
82,411,0.830746054649353
82,415,0.8819257616996765
82,419,0.8910328149795532
82,423,0.9261845946311951
82,448,0.8476426005363464
82,464,0.9119081497192383
82,470,0.9131261706352234
82,471,0.8531069159507751
82,472,0.8684621453285217
82,476,0.9165350198745728
82,481,0.868464469909668
82,483,0.9259390234947205
82,484,0.9183383584022522
82,485,0.8754491209983826
82,492,0.9226618409156799
82,494,0.8715161681175232
82,499,0.9141294956207275
82,502,0.8581625819206238
82,505,0.8954461216926575
82,515,0.9054783582687378
82,537,0.8746378421783447
82,562,0.901749849319458
82,571,0.9151803255081177
82,573,0.8584778904914856
83,312,0.9406293034553528
83,363,0.9381474852561951
83,365,0.9279179573059082
83,139,0.9270406365394592
83,231,0.922805666923523
83,406,0.9223774075508118
83,149,0.9191567301750183
83,138,0.9183094501495361
83,118,0.9178282618522644
83,335,0.9178282618522644
83,141,0.9162085056304932
83,94,0.8574103116989136
83,133,0.9020221829414368
83,203,0.8302117586135864
83,230,0.9124020934104919
83,232,0.9037389755249023
83,233,0.8840397000312805
83,235,0.9090938568115234
83,237,0.9159075617790222
83,266,0.9002967476844788
83,323,0.8819825053215027
83,326,0.8617838025093079
83,327,0.831331729888916
83,328,0.896012544631958
83,331,0.9156584143638611
83,384,0.8507775664329529
83,410,0.8257186412811279
83,444,0.8199173808097839
83,474,0.8988957405090332
84,270,0.96576327085495
84,500,0.9470317959785461
84,201,0.9440820813179016
84,193,0.9133433103561401
84,423,0.9120263457298279
84,296,0.9084823131561279
84,492,0.9067314267158508
84,464,0.9013742804527283
84,170,0.9005736708641052
84,518,0.8999058604240417
84,112,0.8968573212623596
84,122,0.7553228139877319
84,342,0.857417106628418
84,361,0.7626006007194519
84,448,0.8543574213981628
84,462,0.857417106628418
84,502,0.86944580078125
84,505,0.893143892288208
84,506,0.8560470938682556
84,510,0.8464406728744507
84,537,0.8623858094215393
85,585,0.9469647407531738
85,176,0.9433794021606445
85,477,0.8141629099845886
85,334,0.8035573363304138
85,267,0.7990032434463501
85,268,0.7960478067398071
85,494,0.7942295670509338
85,229,0.7911155223846436
85,127,0.79100102186203
85,167,0.77088862657547
85,168,0.77088862657547
86,102,0.8703084588050842
86,206,0.8494040369987488
86,407,0.8480303287506104
86,384,0.8447964191436768
86,278,0.840815544128418
86,186,0.8312591910362244
86,231,0.830571711063385
86,226,0.8296721577644348
86,265,0.8268001675605774
86,474,0.8261842727661133
86,307,0.8243323564529419
86,333,0.8243323564529419
86,396,0.7793349027633667
87,338,0.9782319068908691
87,118,0.9776204228401184
87,335,0.9776204228401184
87,222,0.9493962526321411
87,259,0.9367777109146118
87,149,0.9331158995628357
87,416,0.9297270178794861
87,140,0.9258034229278564
87,139,0.9210303425788879
87,432,0.9202004075050354
87,232,0.9186539053916931
87,93,0.887543261051178
87,107,0.902279794216156
87,195,0.8938342332839966
87,197,0.8326840996742249
87,273,0.8547054529190063
87,297,0.9025354981422424
87,307,0.8978539109230042
87,308,0.8777744174003601
87,323,0.8946884870529175
87,332,0.8969331383705139
87,333,0.8978539109230042
87,336,0.900654137134552
87,347,0.8649559020996094
87,360,0.8833705186843872
87,385,0.916252613067627
87,445,0.9116183519363403
87,467,0.9098727703094482
87,514,0.8830286860466003
87,543,0.9050107002258301
88,536,0.9427198767662048
88,545,0.9409037828445435
88,556,0.9290582537651062
88,317,0.9152225255966187
88,546,0.899431586265564
88,460,0.8972359299659729
88,209,0.8861765265464783
88,422,0.8091791868209839
88,319,0.8043966889381409
88,384,0.7978429198265076
88,533,0.7877478003501892
89,276,0.9638347029685974
89,345,0.8731000423431396
89,551,0.8630751371383667
89,433,0.8609423637390137
89,111,0.8419913053512573
89,130,0.8373517990112305
89,215,0.8301781415939331
89,451,0.8282568454742432
89,490,0.8243167996406555
89,574,0.8218331933021545
90,373,0.8941681981086731
90,492,0.8882496953010559
90,329,0.8779324293136597
90,482,0.8734942078590393
90,127,0.8728715181350708
90,224,0.8697309494018555
90,587,0.8664404153823853
90,530,0.8631417155265808
90,518,0.8613632917404175
90,475,0.860190212726593
90,526,0.858134925365448
90,154,0.8569396734237671
90,238,0.8314836621284485
90,291,0.8000719547271729
90,420,0.7832484245300293
90,430,0.8521409630775452
91,169,0.9443330764770508
91,473,0.8989211320877075
91,576,0.8903670310974121
91,202,0.8841304183006287
91,398,0.8751587271690369
91,466,0.8715583086013794
91,506,0.8710168600082397
91,130,0.863697350025177
91,309,0.8521463871002197
91,277,0.8502759337425232
91,123,0.7747770547866821
91,125,0.848368227481842
91,173,0.8298824429512024
91,544,0.7904120683670044
91,548,0.758499264717102
92,482,0.9580844044685364
92,442,0.9221685528755188
92,477,0.9100090265274048
92,269,0.9092804193496704
92,100,0.9054325819015503
92,371,0.9048573970794678
92,518,0.9043751358985901
92,476,0.9023923873901367
92,171,0.9020899534225464
92,501,0.9020337462425232
92,224,0.8933489322662354
92,486,0.8868088126182556
93,553,0.9354079365730286
93,356,0.9146817922592163
93,442,0.9138907194137573
93,477,0.9081283807754517
93,229,0.907899022102356
93,515,0.9027119874954224
93,464,0.8986579179763794
93,347,0.8946593403816223
93,543,0.8926376104354858
93,286,0.8888543248176575
93,118,0.8859360814094543
93,417,0.848196804523468
93,459,0.866718053817749
94,406,0.9028355479240417
94,231,0.8758893609046936
94,328,0.8729031682014465
94,233,0.8704639673233032
94,235,0.8687275052070618
94,236,0.8685056567192078
94,145,0.8623058795928955
94,133,0.8600439429283142
94,232,0.8594833016395569
94,142,0.8566365242004395
95,409,0.938927412033081
95,497,0.9312719702720642
95,391,0.9309627413749695
95,103,0.9274178147315979
95,504,0.9268084764480591
95,320,0.9171612858772278
95,457,0.9171318411827087
95,498,0.9170866012573242
95,443,0.9138739705085754
95,450,0.9125493168830872
95,228,0.9055356979370117
95,577,0.9033838510513306
96,103,0.9072840809822083
96,443,0.9064757823944092
96,583,0.8956692814826965
96,507,0.895016074180603
96,479,0.8942244648933411
96,497,0.8940573334693909
96,457,0.893959641456604
96,320,0.8913562297821045
96,195,0.882278561592102
96,391,0.8820411562919617
96,577,0.8814826011657715
96,498,0.8804041743278503
96,247,0.8774067163467407
96,383,0.8673635721206665
96,566,0.8781191110610962
97,435,0.914883553981781
97,311,0.912085771560669
97,250,0.9074195623397827
97,450,0.9067197442054749
97,101,0.9054851531982422
97,405,0.8913043737411499
97,409,0.8902658224105835
97,163,0.8892699480056763
97,538,0.8791489601135254
97,305,0.8759297132492065
97,157,0.8649861812591553
97,306,0.8347651958465576
98,226,0.910910964012146
98,289,0.8957296013832092
98,507,0.8854264616966248
98,110,0.8840751051902771
98,443,0.8840210437774658
98,221,0.8830183148384094
98,493,0.8801102042198181
98,236,0.8788380026817322
98,228,0.876643180847168
98,143,0.8762359023094177
98,186,0.8571282029151917
98,203,0.8590322732925415
98,265,0.8392329216003418
98,396,0.7873198986053467
98,438,0.8342586755752563
98,439,0.773120641708374
99,145,0.8966372013092041
99,135,0.8961792588233948
99,131,0.8923510909080505
99,143,0.8904358744621277
99,132,0.890392005443573
99,133,0.8889306783676147
99,146,0.8856303691864014
99,142,0.8851385712623596
99,137,0.8830721378326416
99,141,0.8797577619552612
99,246,0.879727840423584
99,148,0.8796652555465698
100,483,0.9632629156112671
100,368,0.9526058435440063
100,484,0.9476187229156494
100,171,0.9469282627105713
100,572,0.9455228447914124
100,442,0.9435688257217407
100,296,0.9422813653945923
100,501,0.9384735226631165
100,496,0.9381556510925293
100,165,0.9381556510925293
100,316,0.9336504936218262
100,477,0.9316539764404297
100,106,0.9222599267959595
100,117,0.9180505275726318
100,200,0.9024848937988281
100,204,0.9109410643577576
100,224,0.8995434045791626
100,229,0.9116898775100708
100,260,0.8324703574180603
100,269,0.9188476204872131
100,293,0.8932952880859375
100,299,0.912936270236969
100,324,0.9176906943321228
100,325,0.8924078941345215
100,356,0.8888033628463745
100,371,0.92616868019104
100,373,0.9095385074615479
100,419,0.8918043375015259
100,421,0.8896299004554749
100,423,0.908774197101593
100,425,0.8714267015457153
100,445,0.8980479836463928
100,449,0.893358051776886
100,464,0.9257892966270447
100,487,0.9215221405029297
100,488,0.9215221405029297
100,492,0.9229761362075806
100,495,0.8777087330818176
100,499,0.9222582578659058
100,509,0.9258343577384949
100,518,0.9300759434700012
100,519,0.9022175669670105
100,553,0.9286503195762634
100,570,0.9307867884635925
100,584,0.883222222328186
101,250,0.9116837382316589
101,435,0.9081576466560364
101,450,0.9039494395256042
101,412,0.9008742570877075
101,583,0.8956465721130371
101,405,0.8931196928024292
101,343,0.8878402709960938
101,103,0.8846736550331116
101,409,0.8828116059303284
101,115,0.8027275800704956
101,152,0.8609469532966614
101,175,0.8220589756965637
101,245,0.8528401851654053
101,248,0.8746830224990845
101,397,0.8064980506896973
101,447,0.8355025053024292
101,549,0.8722681403160095
101,582,0.782509982585907
102,278,0.914096474647522
102,207,0.9042273163795471
102,354,0.9002008438110352
102,206,0.8835818767547607
102,491,0.8790833353996277
102,285,0.8790833353996277
102,469,0.8724226951599121
102,110,0.8707960844039917
102,474,0.8678324222564697
102,292,0.8676692843437195
102,186,0.8449346423149109
102,468,0.8462782502174377
103,577,0.961632490158081
103,450,0.9592341184616089
103,497,0.9548958539962769
103,391,0.9472494721412659
103,409,0.9459192156791687
103,443,0.9456162452697754
103,457,0.9431585669517517
103,320,0.9374203085899353
103,504,0.9358921051025391
103,507,0.9308854937553406
103,583,0.9269513487815857
103,119,0.8651120662689209
103,161,0.8751122951507568
103,187,0.9139947891235352
103,195,0.8901194930076599
103,206,0.864622950553894
103,228,0.9249927401542664
103,239,0.8681722283363342
103,247,0.8851033449172974
103,250,0.9177180528640747
103,257,0.8896394968032837
103,305,0.8694553375244141
103,314,0.7915319800376892
103,343,0.8860982060432434
103,380,0.898362934589386
103,383,0.8673154711723328
103,397,0.8158372640609741
103,400,0.8178299069404602
103,405,0.8724153637886047
103,412,0.9040395021438599
103,435,0.922967791557312
103,447,0.8411030769348145
103,479,0.8955749273300171
103,498,0.9163970947265625
103,531,0.8902219533920288
103,538,0.8965392708778381
103,541,0.91498202085495
103,554,0.8574024438858032
103,566,0.885649561882019
103,567,0.8521173000335693
103,571,0.9076046943664551
103,580,0.7837320566177368
104,234,0.9251570701599121
104,221,0.9019898772239685
104,144,0.8978428244590759
104,147,0.8971289992332458
104,424,0.8896147012710571
104,143,0.8717997074127197
104,140,0.8709937334060669
104,131,0.8701465129852295
104,249,0.866157054901123
104,289,0.8635175824165344
104,233,0.8608940243721008
104,113,0.8439172506332397
104,114,0.8382846117019653
104,121,0.7734673023223877
104,152,0.8599107265472412
104,272,0.7798201441764832
104,283,0.7984143495559692
104,284,0.8123699426651001
104,313,0.8289576172828674
104,402,0.8228464126586914
104,434,0.8376531600952148
104,446,0.8174007534980774
104,517,0.8454882502555847
104,588,0.8591967225074768
104,590,0.8041793704032898
105,310,0.905976414680481
105,158,0.8928002715110779
105,124,0.8897209167480469
105,129,0.8772042393684387
105,150,0.876923143863678
105,130,0.8569594025611877
105,298,0.8548474311828613
105,294,0.8489280939102173
105,480,0.8420401811599731
106,171,0.9270793795585632
106,572,0.9115829467773438
106,442,0.9095742702484131
106,500,0.9075876474380493
106,483,0.9045490026473999
106,296,0.9037701487541199
106,484,0.9027817249298096
106,518,0.9021328687667847
106,477,0.9011353254318237
106,553,0.9011188745498657
106,164,0.786317765712738
106,173,0.8327438235282898
106,204,0.8952056169509888
106,356,0.8943232297897339
106,388,0.8925251364707947
106,425,0.8749646544456482
106,453,0.8181571960449219
106,495,0.8805269598960876
107,118,0.9189696311950684
107,335,0.9189692139625549
107,308,0.9023458957672119
107,543,0.8994699120521545
107,467,0.8990755677223206
107,445,0.8972689509391785
107,139,0.8799313306808472
107,338,0.879284679889679
107,149,0.8786585330963135
107,259,0.8741970062255859
108,565,0.9029308557510376
108,300,0.889564573764801
108,349,0.8831927180290222
108,552,0.8734543919563293
108,275,0.8734543919563293
108,217,0.8632916212081909
108,579,0.8567568063735962
108,318,0.8564349412918091
108,152,0.8530316352844238
108,256,0.852157473564148
108,377,0.7480625510215759
109,110,0.9141571521759033
109,469,0.8833736181259155
109,285,0.8819496631622314
109,491,0.8819496631622314
109,333,0.8791074752807617
109,307,0.8791074752807617
109,155,0.8772251009941101
109,231,0.8718317151069641
109,312,0.8714011907577515
109,232,0.86739581823349
109,244,0.8653886914253235
109,382,0.8099222183227539
109,446,0.8165802955627441
109,468,0.8495922684669495
110,285,0.9084644317626953
110,491,0.9084644317626953
110,231,0.9018232226371765
110,186,0.9000852704048157
110,155,0.8994542956352234
110,194,0.8967821002006531
110,493,0.8951400518417358
110,307,0.8942261338233948
110,333,0.8942261338233948
110,203,0.8357471823692322
110,292,0.8750327229499817
110,446,0.8392020463943481
110,468,0.8387816548347473
110,469,0.8848929405212402
110,474,0.8887510895729065
110,503,0.8833733797073364
110,568,0.890636146068573
111,157,0.8624551892280579
111,345,0.8500349521636963
111,276,0.8483884930610657
111,451,0.8440197706222534
111,433,0.8401291966438293
111,126,0.8370784521102905
111,389,0.8325904607772827
111,159,0.832464873790741
111,344,0.8306185007095337
111,216,0.8083266019821167
111,413,0.7646656632423401
111,551,0.8237103223800659
112,296,0.9151162505149841
112,501,0.9098953008651733
112,200,0.9037659764289856
112,346,0.8998592495918274
112,419,0.8952576518058777
112,388,0.8915976881980896
112,505,0.8907767534255981
112,270,0.8893752098083496
112,162,0.847541093826294
112,172,0.8859676718711853
112,175,0.8207358717918396
112,198,0.8397727012634277
112,201,0.8646026849746704
112,218,0.8278573155403137
112,330,0.8739722967147827
112,417,0.8436542749404907
112,418,0.8446155786514282
113,402,0.94366854429245
113,249,0.8748403191566467
113,569,0.8644490838050842
113,443,0.8590062856674194
113,534,0.8554888367652893
113,228,0.8502100706100464
113,441,0.84660804271698
113,239,0.8461092114448547
113,412,0.8410083055496216
113,507,0.84050452709198
113,383,0.8392911553382874
113,114,0.8360909223556519
113,116,0.818976879119873
114,249,0.9154428839683533
114,588,0.9046280384063721
114,116,0.8955313563346863
114,560,0.8896113634109497
114,523,0.8723786473274231
114,364,0.8688837289810181
114,152,0.848678708076477
114,337,0.8452828526496887
114,205,0.8001429438591003
114,402,0.8116990923881531
115,418,0.8319904804229736
115,437,0.8191491365432739
115,427,0.8131204843521118
115,191,0.8089076280593872
115,397,0.8010316491127014
115,458,0.7989825010299683
115,569,0.7938778400421143
115,239,0.7922205924987793
115,383,0.791130781173706
115,412,0.789289116859436
115,370,0.7881391048431396
116,560,0.8844990730285645
116,249,0.8840852379798889
116,523,0.8768049478530884
116,364,0.8650391697883606
116,337,0.8563839793205261
116,588,0.8551324605941772
116,199,0.8488416075706482
116,133,0.8105455040931702
117,572,0.9374674558639526
117,477,0.9296895861625671
117,371,0.9261744618415833
117,299,0.9256311058998108
117,127,0.9213413596153259
117,171,0.9210042953491211
117,570,0.9197957515716553
117,509,0.9194619059562683
117,501,0.9184157848358154
117,119,0.8609664440155029
117,120,0.8636177182197571
117,165,0.9150436520576477
117,380,0.8844630122184753
117,421,0.8797765374183655
117,496,0.9150436520576477
117,519,0.8972139954566956
118,335,0.9999998211860657
118,338,0.9595609903335571
118,149,0.9364458918571472
118,222,0.9295525550842285
118,259,0.9291896224021912
118,312,0.9281814098358154
118,467,0.9267255663871765
118,139,0.9261517524719238
118,445,0.9257110953330994
118,140,0.925058901309967
118,195,0.9048807621002197
118,197,0.8435764312744141
118,232,0.9198033213615417
118,237,0.8932156562805176
118,264,0.864791750907898
118,273,0.8621774911880493
118,297,0.9101765751838684
118,307,0.9019320607185364
118,308,0.9036172032356262
118,318,0.8789502382278442
118,323,0.9108871817588806
118,326,0.8728581070899963
118,331,0.9127647876739502
118,332,0.889428973197937
118,333,0.9019320607185364
118,334,0.8405702710151672
118,336,0.8959999680519104
118,365,0.9089998602867126
118,385,0.9121571183204651
118,416,0.9117388129234314
118,432,0.9219457507133484
118,474,0.8800777792930603
118,487,0.9198046326637268
118,488,0.9198046326637268
118,514,0.8745977878570557
118,543,0.916655957698822
119,380,0.9246354103088379
119,373,0.8918117880821228
119,320,0.8854985237121582
119,224,0.8750361204147339
119,482,0.8720678091049194
119,120,0.8651939630508423
119,238,0.8626002669334412
119,443,0.8618983030319214
119,371,0.853599488735199
119,447,0.8375759720802307
120,380,0.8813300132751465
120,299,0.8791369199752808
120,371,0.8684852123260498
120,204,0.8664541244506836
120,368,0.8462573885917664
120,316,0.841318666934967
120,127,0.8392210006713867
121,283,0.8447918891906738
121,284,0.8040845990180969
121,301,0.7990514039993286
121,265,0.7847034335136414
121,533,0.7749765515327454
121,268,0.773227870464325
121,313,0.7724167108535767
121,154,0.7700333595275879
121,144,0.7595372796058655
121,434,0.7590939402580261
121,550,0.7543187141418457
122,361,0.9327821731567383
122,510,0.8666645288467407
122,280,0.8463651537895203
122,512,0.8287268877029419
122,218,0.7796730399131775
122,581,0.7663435935974121
122,537,0.7648657560348511
122,408,0.7552533745765686
122,193,0.7512914538383484
123,253,0.8051984906196594
123,169,0.798321008682251
123,506,0.795706570148468
123,466,0.7899860739707947
123,159,0.7884485125541687
123,505,0.7805380821228027
123,473,0.779370129108429
123,173,0.77128666639328
123,544,0.7708635926246643
124,150,0.9595212936401367
124,130,0.916113018989563
124,310,0.9095326662063599
124,153,0.9089496731758118
124,344,0.9070950746536255
124,174,0.9014758467674255
124,129,0.8999336957931519
124,480,0.8965873122215271
124,214,0.8960039615631104
124,158,0.888006865978241
124,178,0.8191521167755127
124,215,0.8849366307258606
124,251,0.8420969247817993
124,277,0.8382369875907898
124,294,0.8571275472640991
124,298,0.8899203538894653
124,315,0.8654394149780273
124,394,0.8543420433998108
124,398,0.884585440158844
124,455,0.8772966265678406
124,508,0.8846887946128845
124,511,0.8873257637023926
124,522,0.8635775446891785
124,555,0.8736087083816528
124,574,0.8856468796730042
125,156,0.9286279082298279
125,169,0.886189877986908
125,576,0.8762797117233276
125,473,0.8721746802330017
125,202,0.8685225248336792
125,173,0.8421558737754822
125,466,0.8412682414054871
125,506,0.8241896629333496
125,502,0.810688853263855
126,481,0.8693918585777283
126,389,0.8619992136955261
126,253,0.8589498996734619
126,128,0.8589279651641846
126,371,0.8504576086997986
126,571,0.8503120541572571
126,345,0.8494205474853516
126,520,0.8482964038848877
126,518,0.8467741012573242
126,258,0.8460955023765564
126,159,0.833541750907898
126,216,0.7990453243255615
127,553,0.9507197141647339
127,477,0.9431800842285156
127,507,0.937139630317688
127,374,0.932876706123352
127,225,0.932876706123352
127,442,0.9327571988105774
127,518,0.9318315982818604
127,572,0.9312904477119446
127,286,0.9239617586135864
127,515,0.9238299131393433
127,371,0.9196837544441223
127,161,0.8805162906646729
127,180,0.845320999622345
127,204,0.9037081599235535
127,226,0.8957096338272095
127,229,0.9184166193008423
127,299,0.9157000184059143
127,356,0.8917783498764038
127,373,0.9035599231719971
127,443,0.9175502061843872
127,449,0.9034470915794373
127,451,0.8865020871162415
127,482,0.907634973526001
127,487,0.9157224893569946
127,488,0.9157224893569946
127,492,0.9190310835838318
127,516,0.8475378155708313
127,519,0.9151015877723694
127,525,0.841180145740509
127,530,0.8912334442138672
127,569,0.8925920128822327
127,585,0.8394991159439087
128,258,0.9139212965965271
128,520,0.9013402462005615
128,481,0.8957646489143372
128,345,0.8785281181335449
128,389,0.8713728189468384
128,324,0.8654608726501465
128,196,0.855219304561615
128,325,0.8551684021949768
128,570,0.8504878878593445
128,578,0.8478794097900391
128,157,0.8376226425170898
128,276,0.8194303512573242
128,433,0.839745044708252
129,310,0.9308757185935974
129,150,0.9185786843299866
129,294,0.9149347543716431
129,158,0.8929592370986938
129,219,0.8898943066596985
129,298,0.8724091053009033
129,344,0.87195885181427
129,315,0.8667021989822388
129,193,0.8496585488319397
129,420,0.7689948081970215
129,430,0.8417989015579224
129,436,0.8666061758995056
129,551,0.8168991208076477
130,398,0.939387857913971
130,309,0.9263237118721008
130,574,0.9053226113319397
130,215,0.8973362445831299
130,153,0.8966432809829712
130,399,0.8938630819320679
130,451,0.8880863189697266
130,150,0.8674353361129761
130,158,0.8646076917648315
130,174,0.8838956356048584
130,178,0.8452542424201965
130,202,0.827680766582489
130,227,0.8853344917297363
130,251,0.856408953666687
130,276,0.818912923336029
130,277,0.8476155996322632
130,298,0.8613584041595459
130,310,0.8833471536636353
130,394,0.8552127480506897
130,413,0.7615511417388916
130,480,0.8720945119857788
130,522,0.8717346787452698
130,548,0.7622699737548828
130,576,0.8275101184844971
131,147,0.9380145072937012
131,148,0.9369796514511108
131,144,0.9266795516014099
131,140,0.9241433143615723
131,143,0.9180424213409424
131,146,0.9174787402153015
131,136,0.9082961082458496
131,134,0.902266263961792
131,135,0.9005308747291565
131,137,0.8969398736953735
131,139,0.8961459398269653
131,142,0.8951983451843262
131,199,0.7918016314506531
131,234,0.8919953107833862
131,337,0.8183209300041199
131,590,0.809975266456604
132,141,0.9286154508590698
132,145,0.9236774444580078
132,146,0.9205014705657959
132,137,0.919501006603241
132,135,0.9166284799575806
132,139,0.9159862995147705
132,149,0.9132837057113647
132,142,0.9120615720748901
132,134,0.9079892635345459
132,138,0.9078192710876465
132,148,0.9049985408782959
132,143,0.9042699337005615
133,145,0.9337502121925354
133,266,0.9168170094490051
